,contentsid,title,roadaddress,tag,introduction,latitude,longitude,contentscd.label,phoneno,repPhoto.photoid.imgpath,repPhoto.photoid.thumbnailpath,인기점수,tag_len,popular_tag,len
4116,CNTS_000000000018103,에이티눈호텔,제주특별자치도 제주시 은남1길 8,"['휴식/힐링', '숙소', '호텔', '공항', '공공와이파이존', '관광호텔']",제주도심 중심가에 위치한 비지니스 관광호텔,33.4893618,126.4950589,숙박,064-749-2500,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/079340d0-21a7-4566-9918-1a98ed417bf8.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/c8d8b8f3-d1fb-4913-bc86-a0eaa2a95e7d.jpg,2564.0,27,"호텔,숙소,공항,공공와이파이존,관광호텔",21
3627,CNTS_000000000019604,야스라기펜션,제주특별자치도 제주시 애월읍 상귀서길 82-34,"['휴식', '숙소', '휴양펜션', '펜션', '주차장', '공항', '해변', '자연경관']",네덜란드산 원목으로 설계되어 통나무의 은은한 향이 그대로 살아있는 곳,33.4635276,126.4045277,숙박,1661-3949,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/fe131077-00f8-446c-b812-1409ca20029c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/52f6eaf9-2882-4175-b967-d0d8d50bbeba.jpg,2563.0,28,"숙소,휴식,공항,펜션,휴양펜션,주차장,해변,자연경관",28
2075,CNTS_000000000018975,더하우스펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 2060,"['펜션', '숙소', '휴양펜션', '자연경관', '해변', '바비큐', '주차장', '해안도로']",종달리해안도로 초입에 위치한 펜션,33.5096018,126.902997,숙박,064-784-6040,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f7003f0a-f6d1-4b07-ab5a-c4b4823bcbc3.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/cd9286b3-7645-4a22-81e3-231feb906013.jpg,2560.0,31,"숙소,펜션,휴양펜션,바비큐,주차장,해변,자연경관,해안도로",31
1495,CNTS_000000000020802,비비엔다,제주특별자치도 제주시 구좌읍 세화11길 18,"['휴식', '숙소', '게스트하우스', '단체여행객', '카페', '조식', '민박', '고향민박']",구좌읍 세화리에 위치한 조용한 휴식을 위한 공간,33.522514,126.86111,숙박,010-2552-0090,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8a09565e-aa0e-4c27-9be8-625eb6f73f0b.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/2a706209-5d46-41f7-b4a8-d956996831cc.gif,2559.0,32,"민박,게스트하우스,숙소,휴식,고향민박,조식,카페,단체여행객",32
1584,CNTS_000000000022133,비오하우스,제주특별자치도 제주시 구좌읍 월정3길 53-5,"['숙소', '펜션', '휴양펜션', '힐링', '해수욕장', '주방기구', '수영장']",비오하우스는 월정리해변 근처에 위치한 펜션입니다.,33.55612,126.79461,숙박,010-5353-7872,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ef16246a-ed6c-4556-b368-b52089c7f3d0.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/8309179c-4776-4be3-8be9-37754f6da1e3.jpg,2552.0,27,"숙소,힐링,펜션,휴양펜션,해수욕장,주방기구,수영장",27
1304,CNTS_000000000018195,호텔컬리넌제주,제주특별자치도 제주시 사장1길 26,"['호텔', '숙소', '공공와이파이존', '공항', '발렛파킹', '카페', '관광호텔', '안전여행스탬프']",제주의 중심 연동에 위치한 BOUTIQUE&BUSINESS 호텔,33.4853573,126.4928515,숙박,064-743-6500,https://api.cdn.visitjeju.net/photomng/imgpath/202205/30/ea85063f-67b7-472c-8ef7-5b9cf307c7fa.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202205/30/a42dd45a-b3c1-477b-95bf-c9ee40b3cdd6.jpg,2551.0,37,"호텔,숙소,공항,카페,공공와이파이존,관광호텔",24
79,CNTS_000000000021127,블랙롯지,제주특별자치도 서귀포시 성산읍 서성일로991번길 25,"['게스트하우스', '숙소', '민박', '조식 포함', '마을관광', '자연경관', '공공와이파이존']",한적한 마을 안 감각적인 게스트 하우스,33.439297,126.85337,숙박,010-2659-5619,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9cbf99db-615e-4cdf-82d5-d18f3c91a892.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/1ebe3ef5-351b-4b4e-93a0-4a6bdab8b9ce.jpg,2550.0,36,"민박,게스트하우스,숙소,조식 포함,자연경관,공공와이파이존",31
196,CNTS_200000000010695,돌담한길펜션,제주특별자치도 서귀포시 남원읍 한신로 55,"['숙소', '힐링', '휴양펜션', '펜션', '힐링쉼터', '독채', '자연경관', '바비큐', '공공와이파이존', '주차장']","제주도 서귀포시 남원읍은 제주에서도 날씨가 좋은 곳으로 알려진 마을이다. 봄철에는 제주특산물로 유명한 고사리축제가 열리고, 감귤이 익어가는 풍경이 아름다워 ‘귤림추색’(감귤이 익어가는 가을풍경)이라고 불릴 정도. 제주도민들도 남원읍은 살기 좋은 고장이라 한다고.  
돌담한길펜션은 72년 전통가옥을 현대식으로 리모델링해 내 집처럼 편안한 독채형 펜션이다. 대형 숙박시설이 아니라 단 2개의 객실만 운영하고 있는 소박한 제주 살림집스러운데 실내에 들어서면 70년 전 천장 서까래가 그대로 드러나 옛 분위기가 물씬 풍기고, 안방에는 편백나무 침대가 건강한 수면을 도와주고 창밖으로는 감귤밭이 한눈에 들어온다. 겉은 옛집이지만 화장실, 주방, 거실 등 모든 이용시설은 이용하기 편리한 현대식으로 개조했다.",33.3352599,126.6681117,숙박,010-4690-4303,https://api.cdn.visitjeju.net/photomng/imgpath/202010/07/d6204c7a-cc0a-4aaa-9e99-497d5879c7b6.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202010/07/dfce190e-0e27-41e3-93a6-65161a89f2b5.jpg,2547.0,42,"숙소,힐링,힐링쉼터,펜션,휴양펜션,바비큐,주차장,자연경관,독채,공공와이파이존",42
172,CONT_000000000501020,장원민박,제주특별자치도 서귀포시 천제연로 49,"['민박', '숙소', '농어촌민박', '주차장', '올레길', '중문관광단지', '부대시설', '온돌방', '주방기구', '공공와이파이존']",중문관광단지와 올레8코스중간에 위치한 부담없고 아늑한 민박,33.2569568,126.4111595,숙박,064-738-1110,https://api.cdn.visitjeju.net/photomng/imgpath/201907/04/c3c647f1-c033-4322-8b20-9f09a8298e45.png,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201907/04/07871785-7241-4071-af06-d95883496cad.png,2542.0,48,"온돌방,민박,숙소,주차장,농어촌민박,주방기구,공공와이파이존",32
3185,CNTS_000000000022110,달콤한아침,제주특별자치도 제주시 구좌읍 행원로 35-9,"['숙소', '펜션', '휴양펜션', '조식 포함', '독채', '해수욕장', '수상레저', '공공와이파이존', '온돌방']","각각 별도의 비밀번호 현관문, 개별 욕실로 구성된 독채형 펜션",33.55214,126.79905,숙박,010-4119-5248,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/838793e2-605a-4efb-9a26-1170691d33e2.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/72f0056f-0c57-4936-8137-7e2fc9ccb996.jpg,2528.0,41,"온돌방,숙소,수상레저,펜션,휴양펜션,조식 포함,해수욕장,독채,공공와이파이존",41
722,CNTS_000000000018517,전원민박,제주특별자치도 제주시 우도면 우목길 104,"['민박', '숙소', '농어촌민박', '주차장', '공공와이파이존', '주방기구', '조식', '자연경관', '해변', '온돌방']",우도 하우목동항 앞에 있는 민박집,33.509663,126.944084,숙박,010-2604-0410,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a4e00672-dcc3-469e-9011-7208b65bde55.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/1fec45fe-8e63-4f45-86fe-f886e1db9b8b.jpg,2522.0,43,"온돌방,민박,숙소,조식,주차장,농어촌민박,주방기구,자연경관,해변,공공와이파이존",43
2198,CNTS_000000000021114,빌라배알로,제주특별자치도 서귀포시 성산읍 환해장성로 941,"['펜션', '숙소', '휴양펜션', '독채', '돌집', '공공와이파이존', '주차장', '주방기구']",조용한 마을의 집 한 채를 통째로 빌리다,33.434856,126.916374,숙박,010-2823-0506,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/683e15bc-5f7c-48a3-a74d-d0fe4253a8af.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/caf78ea5-d95d-40a9-8057-4073cc36e374.jpg,2520.0,33,"숙소,펜션,휴양펜션,주차장,주방기구,독채,공공와이파이존",30
2756,CNTS_000000000021504,제주잔잔,제주특별자치도 서귀포시 칠십리로485번길 15-17,"['숙소', '민박', '농어촌민박', '조식', '주차장', '공공와이파이존']",잔잔한 휴식을 취하다,33.2426363,126.600949,숙박,064-762-1517,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/32c14c69-369a-450f-91b8-d68e71502a98.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/77d2dbe6-7163-4627-80f9-e000d67a2dc8.jpg,2520.0,26,"민박,숙소,조식,주차장,농어촌민박,공공와이파이존",26
3282,CNTS_200000000007931,퐁낭하우스제주,제주특별자치도 제주시 한림읍 대림12길 60-4 (대림리) ,"['안전인증숙소', '숙소', '공공와이파이존', '해수욕장', '바비큐', '한옥', '수상레저', '체험', '자연학습원', '자연학습장', '안전인증민박']",한림에 위치한 안전인증민박,33.4252987,126.27708239999993,숙박,064-796-5057,https://api.cdn.visitjeju.net/photomng/imgpath/201812/18/af635b12-f247-47b3-8c57-5bc5d6fe203b.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201812/18/5136cfe2-c668-4448-b431-d8edf5768b4f.jpg,2518.0,56,"체험,숙소,수상레저,안전인증민박,바비큐,해수욕장,공공와이파이존",34
2696,CNTS_200000000007548,에코그린리조트,제주특별자치도 제주시 한림읍 귀덕6길 94,"['휴식', '숙소', '리조트', '힐링', '휴양콘도', '주차장', '공공와이파이존', '가족호텔']",제주 귀덕리에 위치한  복합형 테마 리조트 & 풀빌라,33.4359287,126.2915445,숙박,064-796-8333,https://api.cdn.visitjeju.net/photomng/imgpath/201809/27/61ea0e1a-6e7e-4e34-a73a-f87bf99155b9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201809/27/752bcf5c-5c8a-4755-b214-8b2ca490719c.jpg,2517.0,34,"휴양콘도,숙소,힐링,휴식,가족호텔,주차장,리조트,공공와이파이존",34
2593,CNTS_000000000019485,블루펄,제주특별자치도 서귀포시 태평로92번길 35,"['휴식', '숙소', '펜션', '휴양펜션', '리조트', '주차장', '서귀포', '산책로', '바비큐', '가족']","외돌개, 중문관광단지, 주상절리대, 천지연폭포 등 유명 관광지와 접근성이 좋은 리조트",33.2412,126.5319536,숙박,064-739-4002,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/890135b6-84ab-411d-a451-38d17cf5658a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/ed39ce35-a4e5-4184-a8c0-d370402def53.jpg,2514.0,36,"숙소,휴식,펜션,휴양펜션,바비큐,가족,주차장,리조트",28
2659,CNTS_000000000022487,피노호텔,제주특별자치도 서귀포시 천지연로29번길 5,"['호텔', '숙소', '오션뷰호텔', '주차장', '물품보관서비스']",깔끔하고 모던한 인테리어에 아늑한 휴식처 피노호텔,33.241403,126.5633907,숙박,064-763-3005,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0df4a89c-6358-4dc7-be10-cbdc461828f9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/fc9a7b49-2272-46d1-a764-363049ddf948.jpg,2514.0,23,"호텔,주차장,숙소,물품보관서비스",17
1932,CNTS_000000000019618,꿈꾸는바다,제주도 제주시 도두항서길 65,"['휴식', '숙소', '펜션', '휴양펜션', '해수욕장', '온돌방', '주방기구', '공항', '자연경관']",푸른 바다와 한라산을 만끽하며 여정을 풀 수 있는 최적의 장소,33.504158,126.463776,숙박,064-711-7070,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8b819665-891c-4d95-a782-996f85e677f9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/c7da3798-9fc1-4217-ae88-4eab893b28f6.jpg,2512.0,35,"온돌방,숙소,휴식,공항,펜션,휴양펜션,해수욕장,주방기구,자연경관",35
2845,CONT_000000000501101,포시즌펜션,제주특별자치도 서귀포시 칠십리로285번길 3,"['휴식/힐링', '휴양펜션', '펜션', '자연경관', '바비큐', '온돌방', '정원', '우수관광사업체']",전객실 바다전망과 서귀포 시내에서 5분거리에 위치한 펜션,33.2844099,126.5796743,숙박,064-732-5222,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7fd7fd35-26e3-48ee-8301-300b4448b463.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/2221c8b5-ad86-4f5a-8d23-df93631b1665.jpg,2512.0,37,"온돌방,정원,펜션,휴양펜션,바비큐,자연경관",23
1714,CNTS_000000000022747,쉴만한 물가,제주특별자치도 제주시 한림읍 월령안길 28,"['민박', '숙소', '힐링쉼터', '힐링', '휴양펜션', '펜션', '주차장', '독채', '단체여행객', '주방기구']",월령리 바닷가에 위치한 카페&민박,33.376217,126.214134,숙박,064-796-3808,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/64f82691-b2c0-4aec-a95f-8b8fa12dd413.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/51b8ae34-b12d-4728-b067-babf5c9faf5a.jpg,2511.0,39,"민박,숙소,힐링,힐링쉼터,펜션,휴양펜션,주차장,주방기구,단체여행객,독채",39
1954,CNTS_200000000011033,빌라비하우스,제주특별자치도 서귀포시 색달로64번길 51,"['휴식/치유', '사계절', '숙소', '공공와이파이존', '해변', '온돌방', '안전인증민박']",운영자가 직접 설곔 치 시공한 숙소로 고급스러운 익스테리어와 인테리어를 자랑하는 빌라비 하우스는 최고급 마감 및 구스이불로 쾌적하고 편안한 잠자리를 제공한다.,33.2814107,126.4111118,숙박,010-3185-6896,https://api.cdn.visitjeju.net/photomng/imgpath/202101/19/eae7d067-710a-4eac-b625-b2c97bc35a61.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202101/19/8611706b-89c0-42d2-a9e8-aad3d7b46cd8.jpg,2511.0,34,"온돌방,숙소,안전인증민박,해변,공공와이파이존",24
2165,CNTS_000000000018113,삼해인관광호텔,제주특별자치도 제주시 도령로 108,"['호텔', '숙소', '게스트하우스', '공공와이파이존', '양식레스토랑', '주차장', '관광호텔', '연회장', '안전여행스탬프']","천년의 아름다움을 간직한 바다로의 초대, 삼해인",33.4912935,126.4896228,숙박,064-742-7775,https://api.cdn.visitjeju.net/photomng/imgpath/202205/30/590336ac-db2a-4a97-b743-1b3213dcbc53.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202205/30/baab7233-316e-4fda-a17d-455697b0f4c4.jpg,2510.0,48,"호텔,게스트하우스,숙소,양식레스토랑,주차장,공공와이파이존,관광호텔",36
1742,CONT_000000000500769,For 安(포안),제주특별자치도 제주시 한림읍 옹포2길 12,"['휴식', '펜션', '휴양펜션', '민박', '숙소', '자연경관', '온돌방', '협재해수욕장']",협재에 위치하여 비양도가 잘 보이는 펜션,33.39968,126.2498,숙박,064-796-4900,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2642c277-de4b-4712-b3e9-5a4fbec53ec2.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a51104ca-f627-4861-a825-16fd55327090.jpg,2508.0,32,"온돌방,민박,숙소,휴식,펜션,휴양펜션,자연경관",25
2538,CONT_000000000500826,달콤한소금만들기,제주특별자치도 서귀포시 안덕면 사계로 100,"['민박', '휴양펜션', '펜션', '공공와이파이존', '해수욕장', '바비큐', '온돌방', '가족', '해변']",산방산과 용머리해안이 가까운 목조 주택,33.2393511,126.2999471,숙박,070-4406-0079,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/26e27b9b-e92c-453f-8f9e-e6095740d782.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/7fa9ce2b-00d5-439a-a44c-7eb7a25386a7.jpg,2508.0,37,"온돌방,민박,펜션,휴양펜션,바비큐,가족,해수욕장,해변,공공와이파이존",37
2776,CONT_000000000500896,방울풍뎅이 하우스,제주특별자치도 서귀포시 남원읍 위미중앙로 274-45,"['펜션', '휴양펜션', '바비큐', '독채', '주차장', '해수욕장', '낚시']","남원읍 위미리 바닷가 앞에 위치한 가족, 단체 단위 손님을 위한 독채 펜션",33.270103,126.673874,숙박,010-2124-7354,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/575602e6-5789-4c9b-95b8-5085e3218881.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/97ba5d6b-e21f-4057-be6e-1d26a39446ee.jpg,2508.0,26,"펜션,휴양펜션,바비큐,주차장,해수욕장,독채",23
2553,CNTS_000000000000615,레지나팬션,제주특별자치도 서귀포시 이어도로 789,"['펜션', '숙소', '휴양펜션', '온돌방', '가족', '단체여행객', '바비큐', '공공와이파이존', '교통', '해수욕장', '해변']",바다와 한라산 조망이 가능한 펜션,33.236835,126.49956,숙박,064-730-0800,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/02825191-38b5-461a-966e-0752ae93d931.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9934ba36-76d0-43dd-994f-450c45e9b960.jpg,2506.0,46,"온돌방,숙소,펜션,휴양펜션,바비큐,가족,해수욕장,해변,교통,단체여행객,공공와이파이존",46
2346,CONT_000000000500969,약천골민박,제주특별자치도 서귀포시 이어도로 303,"['민박', '숙소', '농어촌민박', '일반숙박', '주차장', '산책로', '올레길', '자연경관']",탁 트인 바다와 멋진 한라산이 함께하는 숙소,33.2432923,126.4519616,숙박,064-739-9642,https://api.cdn.visitjeju.net/photomng/imgpath/201907/04/71471879-bb4a-4837-817b-9b5ad9ec67ce.png,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201907/04/09dd3bfd-aca7-4bcf-b3bc-bfeee65ead94.png,2498.0,33,"민박,숙소,주차장,농어촌민박,자연경관",20
